cycle,arm,target_rate,iter_rate,dropped,failed_rate,p50,p99,running_cores,pending_cores,eff_iter_per_running_core,pods,pending,node_cpu_sec,softirq_cpu_sec,k6_cpu_sec,prod_p50,cart_p50,chk_p50,prod_p99,cart_p99,chk_p99,replicas,limit_x,dropped_win,started,replicas_at_window_start,replicas_changed_in_window,browse_rate_target,browse_rate,browse_dropped_win,browse_p50,browse_p99,rs_scale,limit_scale,reserved_core_sec,pending_core_sec,reserved_avg_cores,n_samples
2,catalogcheckout,100,100.0,0,0,6.2,441.4,5.98,0.0,16.7,11,0,838.2,65.26,34.89,5.1,5.9,8.0,717.3,247.1,225.7,adservice:1 cartservice:1 currencyservice:1 emailservice:2 frontend:1 paymentservice:1 productcatalogservice:1 recommendationservice:1 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:1 currencyservice:1 emailservice:2 frontend:1 paymentservice:1 productcatalogservice:1 recommendationservice:1 redis-cart:1 shippingservice:1,no,0,0,0,0,0,1,0,1434.7,0.0,5.978,16
2,catalogcheckout,150,150.0,0,0,8.3,530.9,8.04,0.0,18.7,13,0,1210.7,91.2,54.73,6.4,7.1,9.4,727.6,456.6,392.3,adservice:1 cartservice:1 currencyservice:1 emailservice:2 frontend:2 paymentservice:1 productcatalogservice:2 recommendationservice:1 redis-cart:1 shippingservice:1,0,0,36001,adservice:1 cartservice:1 currencyservice:1 emailservice:2 frontend:2 paymentservice:1 productcatalogservice:2 recommendationservice:1 redis-cart:1 shippingservice:1,no,0,0,0,0,0,1,0,2004.7,0.0,8.353,16
2,catalogcheckout,200,196.9,1263,0,2357.9,3576.3,10.59,0.0,18.6,17,0,1761.6,138.79,81.79,2338.6,2314.2,2431.0,3527.8,3515.3,3689.3,adservice:1 cartservice:2 currencyservice:2 emailservice:3 frontend:3 paymentservice:1 productcatalogservice:2 recommendationservice:1 redis-cart:1 shippingservice:1,0,740,47260,adservice:1 cartservice:2 currencyservice:2 emailservice:3 frontend:3 paymentservice:1 productcatalogservice:2 recommendationservice:1 redis-cart:1 shippingservice:1,no,0,0,0,0,0,1,0,2722.6,0.0,11.344,16
2,catalogcheckout,250,221.7,12679,0,5685.8,8887.9,12.98,0.0,17.1,20,0,1893.5,145.55,81.4,5618.2,5284.3,6165.9,7644.1,7613.2,9558.7,adservice:1 cartservice:2 currencyservice:2 emailservice:3 frontend:3 paymentservice:2 productcatalogservice:3 recommendationservice:2 redis-cart:1 shippingservice:1,0,6802,53198,adservice:1 cartservice:2 currencyservice:2 emailservice:3 frontend:3 paymentservice:1 productcatalogservice:2 recommendationservice:0 redis-cart:1 shippingservice:1,yes,0,0,0,0,0,1,0,2876.3,0.0,11.984,16
3,normal,100,100,0,0,6.4,599.4,5.98,0.0,16.7,12,0,817.3,63.87,34.67,5.1,5.9,8.1,839.1,289.9,213.6,adservice:1 cartservice:1 checkoutservice:1 currencyservice:1 emailservice:2 frontend:1 paymentservice:1 productcatalogservice:1 recommendationservice:1 redis-cart:1 shippingservice:1,0,0,24000,adservice:1 cartservice:1 checkoutservice:1 currencyservice:1 emailservice:2 frontend:1 paymentservice:1 productcatalogservice:1 recommendationservice:1 redis-cart:1 shippingservice:1,no,0,0,0,0,0,1,0,1434.7,0.0,5.978,16
3,normal,150,150.0,0,0,8.4,542.0,8.04,0.0,18.7,15,0,1203.7,90.93,54.5,6.4,7.2,9.5,701.6,431.3,392.1,adservice:1 cartservice:1 checkoutservice:2 currencyservice:1 emailservice:2 frontend:2 paymentservice:1 productcatalogservice:2 recommendationservice:1 redis-cart:1 shippingservice:1,0,0,36001,adservice:1 cartservice:1 checkoutservice:2 currencyservice:1 emailservice:2 frontend:2 paymentservice:1 productcatalogservice:2 recommendationservice:1 redis-cart:1 shippingservice:1,no,0,0,0,0,0,1,0,1929.1,0.0,8.038,16
3,normal,200,200,0,0,10.4,709.2,12.12,0.0,16.5,21,0,1653.3,131.85,66.37,7.6,8.7,11.6,773.5,595.2,679.9,adservice:1 cartservice:2 checkoutservice:3 currencyservice:2 emailservice:3 frontend:3 paymentservice:1 productcatalogservice:2 recommendationservice:2 redis-cart:1 shippingservice:1,0,0,48000,adservice:1 cartservice:2 checkoutservice:3 currencyservice:2 emailservice:3 frontend:3 paymentservice:1 productcatalogservice:2 recommendationservice:2 redis-cart:1 shippingservice:1,no,0,0,0,0,0,1,0,2907.6,0.0,12.115,16
3,normal,250,232.8,7177,0,5090.7,7419.0,12.78,0.0,18.2,22,0,1866.0,148.72,87.05,4969.9,4938.7,5258.8,7344.7,7352.7,7638.6,adservice:1 cartservice:2 checkoutservice:3 currencyservice:2 emailservice:3 frontend:3 paymentservice:1 productcatalogservice:3 recommendationservice:2 redis-cart:1 shippingservice:1,0,4134,55866,adservice:1 cartservice:2 checkoutservice:3 currencyservice:2 emailservice:3 frontend:3 paymentservice:1 productcatalogservice:2 recommendationservice:1 redis-cart:1 shippingservice:1,yes,0,0,0,0,0,1,0,2997.0,0.0,12.487,16
3,frontemail,100,100.0,0,0,6.2,477.8,7.05,0.0,14.2,11,0,823.3,64.8,33.11,5.1,5.9,8.0,736.0,223.9,223.1,adservice:1 cartservice:1 checkoutservice:1 currencyservice:1 frontend:2 paymentservice:1 productcatalogservice:1 recommendationservice:1 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:1 checkoutservice:1 currencyservice:1 frontend:2 paymentservice:1 productcatalogservice:1 recommendationservice:1 redis-cart:1 shippingservice:1,no,0,0,0,0,0,1,0,1693.2,0.0,7.055,16
3,frontemail,150,150.0,0,0,7.9,460.0,8.6,0.0,17.4,14,0,1249.6,101.35,49.0,6.3,6.9,9.3,693.0,274.7,288.9,adservice:1 cartservice:2 checkoutservice:2 currencyservice:1 frontend:2 paymentservice:1 productcatalogservice:2 recommendationservice:1 redis-cart:1 shippingservice:1,0,0,36001,adservice:1 cartservice:2 checkoutservice:2 currencyservice:1 frontend:2 paymentservice:1 productcatalogservice:2 recommendationservice:1 redis-cart:1 shippingservice:1,no,0,0,0,0,0,1,0,2063.5,0.0,8.598,16
3,frontemail,200,200.0,0,0,23.4,634.4,12.12,0.0,16.5,18,0,1684.2,134.19,70.76,22.1,21.9,26.0,731.6,546.0,617.2,adservice:1 cartservice:2 checkoutservice:3 currencyservice:2 frontend:3 paymentservice:1 productcatalogservice:2 recommendationservice:2 redis-cart:1 shippingservice:1,0,0,48001,adservice:1 cartservice:2 checkoutservice:3 currencyservice:2 frontend:3 paymentservice:1 productcatalogservice:2 recommendationservice:2 redis-cart:1 shippingservice:1,no,0,0,0,0,0,1,0,2907.6,0.0,12.115,16
3,frontemail,250,239.4,5295,0,4335.0,6711.3,12.78,0.0,18.7,19,0,1849.8,147.11,86.45,4207.6,4153.4,4603.7,6684.4,6703.7,6785.2,adservice:1 cartservice:2 checkoutservice:3 currencyservice:2 frontend:3 paymentservice:1 productcatalogservice:3 recommendationservice:2 redis-cart:1 shippingservice:1,0,2540,57460,adservice:1 cartservice:2 checkoutservice:3 currencyservice:2 frontend:3 paymentservice:1 productcatalogservice:2 recommendationservice:1 redis-cart:1 shippingservice:1,yes,0,0,0,0,0,1,0,3036.7,0.0,12.653,16
