cycle,arm,target_rate,t_rel,deploy,container,hpa_util_pct,current_replicas,desired_replicas,ready_replicas,pending_pods
1,frontcatalog,200,137,redis-cart,-,,1,1,1,0
1,frontcatalog,200,137,shippingservice,server,77,2,2,2,0
1,frontcatalog,200,153,adservice,server,57,2,2,2,0
1,frontcatalog,200,153,cartservice,server,84,3,3,3,0
1,frontcatalog,200,153,checkoutservice,checkout,52,3,3,3,0
1,frontcatalog,200,153,currencyservice,server,74,2,2,2,0
1,frontcatalog,200,153,emailservice,email,57,3,3,3,0
1,frontcatalog,200,153,frontend,productcatalog,63,2,2,2,0
1,frontcatalog,200,153,frontend,server,66,2,2,2,0
1,frontcatalog,200,153,paymentservice,payment,57,3,3,3,0
1,frontcatalog,200,153,recommendationservice,server,71,2,2,2,0
1,frontcatalog,200,153,redis-cart,-,,1,1,1,0
1,frontcatalog,200,153,shippingservice,server,76,2,2,2,0
1,frontcatalog,200,168,adservice,server,56,2,2,2,0
1,frontcatalog,200,168,cartservice,server,52,3,3,3,0
1,frontcatalog,200,168,checkoutservice,checkout,52,3,3,3,0
1,frontcatalog,200,168,currencyservice,server,72,2,2,2,0
1,frontcatalog,200,168,emailservice,email,55,3,3,3,0
1,frontcatalog,200,168,frontend,productcatalog,66,2,2,2,0
1,frontcatalog,200,168,frontend,server,70,2,2,2,0
1,frontcatalog,200,168,paymentservice,payment,57,3,3,3,0
1,frontcatalog,200,168,recommendationservice,server,71,2,2,2,0
1,frontcatalog,200,168,redis-cart,-,,1,1,1,0
1,frontcatalog,200,168,shippingservice,server,76,2,2,2,0
1,frontcatalog,200,183,adservice,server,60,2,2,2,0
1,frontcatalog,200,183,cartservice,server,54,3,3,3,0
1,frontcatalog,200,183,checkoutservice,checkout,54,3,3,3,0
1,frontcatalog,200,183,currencyservice,server,82,2,2,2,0
1,frontcatalog,200,183,emailservice,email,61,3,3,3,0
1,frontcatalog,200,183,frontend,productcatalog,68,2,2,2,0
1,frontcatalog,200,183,frontend,server,78,2,2,2,0
1,frontcatalog,200,183,paymentservice,payment,57,3,3,3,0
1,frontcatalog,200,183,recommendationservice,server,72,2,2,2,0
1,frontcatalog,200,183,redis-cart,-,,1,1,1,0
1,frontcatalog,200,183,shippingservice,server,78,2,2,2,0
1,frontcatalog,200,198,adservice,server,57,2,2,2,0
1,frontcatalog,200,198,cartservice,server,53,3,3,3,0
1,frontcatalog,200,198,checkoutservice,checkout,55,3,3,3,0
1,frontcatalog,200,198,currencyservice,server,79,2,3,3,0
1,frontcatalog,200,198,emailservice,email,58,3,3,3,0
1,frontcatalog,200,198,frontend,productcatalog,66,2,2,2,0
1,frontcatalog,200,198,frontend,server,71,2,2,2,0
1,frontcatalog,200,198,paymentservice,payment,59,3,3,3,0
1,frontcatalog,200,198,recommendationservice,server,75,2,2,2,0
1,frontcatalog,200,198,redis-cart,-,,1,1,1,0
1,frontcatalog,200,198,shippingservice,server,78,2,3,3,0
1,frontcatalog,200,213,adservice,server,56,2,2,2,0
1,frontcatalog,200,213,cartservice,server,50,3,3,3,0
1,frontcatalog,200,213,checkoutservice,checkout,50,3,3,3,0
1,frontcatalog,200,213,currencyservice,server,75,3,3,3,0
1,frontcatalog,200,213,emailservice,email,57,3,3,3,0
1,frontcatalog,200,213,frontend,productcatalog,66,2,2,2,0
1,frontcatalog,200,213,frontend,server,73,2,2,2,0
1,frontcatalog,200,213,paymentservice,payment,58,3,3,3,0
1,frontcatalog,200,213,recommendationservice,server,73,2,2,2,0
1,frontcatalog,200,213,redis-cart,-,,1,1,1,0
1,frontcatalog,200,213,shippingservice,server,76,3,3,3,0
1,frontcatalog,200,229,adservice,server,57,2,2,2,0
1,frontcatalog,200,229,cartservice,server,53,3,3,3,0
1,frontcatalog,200,229,checkoutservice,checkout,54,3,3,3,0
1,frontcatalog,200,229,currencyservice,server,76,3,3,3,0
1,frontcatalog,200,229,emailservice,email,57,3,3,3,0
1,frontcatalog,200,229,frontend,productcatalog,66,2,2,2,0
1,frontcatalog,200,229,frontend,server,72,2,2,2,0
1,frontcatalog,200,229,paymentservice,payment,58,3,3,3,0
1,frontcatalog,200,229,recommendationservice,server,71,2,2,2,0
1,frontcatalog,200,229,redis-cart,-,,1,1,1,0
1,frontcatalog,200,229,shippingservice,server,76,3,3,3,0
1,frontcatalog,200,244,adservice,server,57,2,2,2,0
1,frontcatalog,200,244,cartservice,server,50,3,3,3,0
1,frontcatalog,200,244,checkoutservice,checkout,53,3,3,3,0
1,frontcatalog,200,244,currencyservice,server,51,3,3,3,0
1,frontcatalog,200,244,emailservice,email,57,3,3,3,0
1,frontcatalog,200,244,frontend,productcatalog,66,2,2,2,0
1,frontcatalog,200,244,frontend,server,72,2,2,2,0
1,frontcatalog,200,244,paymentservice,payment,57,3,3,3,0
1,frontcatalog,200,244,recommendationservice,server,74,2,2,2,0
1,frontcatalog,200,244,redis-cart,-,,1,1,1,0
1,frontcatalog,200,244,shippingservice,server,52,3,3,3,0
1,frontcatalog,200,259,adservice,server,57,2,2,2,0
1,frontcatalog,200,259,cartservice,server,51,3,3,3,0
1,frontcatalog,200,259,checkoutservice,checkout,54,3,3,3,0
1,frontcatalog,200,259,currencyservice,server,52,3,3,3,0
1,frontcatalog,200,259,emailservice,email,58,3,3,3,0
1,frontcatalog,200,259,frontend,productcatalog,67,2,2,2,0
1,frontcatalog,200,259,frontend,server,75,2,2,2,0
1,frontcatalog,200,259,paymentservice,payment,57,3,3,3,0
1,frontcatalog,200,259,recommendationservice,server,75,2,2,2,0
1,frontcatalog,200,259,redis-cart,-,,1,1,1,0
1,frontcatalog,200,259,shippingservice,server,52,3,3,3,0
1,frontcatalog,200,274,adservice,server,60,2,2,2,0
1,frontcatalog,200,274,cartservice,server,48,3,3,3,0
1,frontcatalog,200,274,checkoutservice,checkout,51,3,3,3,0
1,frontcatalog,200,274,currencyservice,server,50,3,3,3,0
1,frontcatalog,200,274,emailservice,email,59,3,3,3,0
1,frontcatalog,200,274,frontend,productcatalog,70,2,2,2,0
1,frontcatalog,200,274,frontend,server,75,2,2,2,0
1,frontcatalog,200,274,paymentservice,payment,57,3,3,3,0
1,frontcatalog,200,274,recommendationservice,server,77,2,2,2,0
1,frontcatalog,200,274,redis-cart,-,,1,1,1,0
1,frontcatalog,200,274,shippingservice,server,52,3,3,3,0
1,frontcatalog,200,290,adservice,server,62,2,2,2,0
1,frontcatalog,200,290,cartservice,server,48,3,3,3,0
1,frontcatalog,200,290,checkoutservice,checkout,55,3,3,3,0
1,frontcatalog,200,290,currencyservice,server,55,3,3,3,0
1,frontcatalog,200,290,emailservice,email,61,3,3,3,0
1,frontcatalog,200,290,frontend,productcatalog,69,2,2,2,0
1,frontcatalog,200,290,frontend,server,75,2,2,2,0
1,frontcatalog,200,290,paymentservice,payment,60,3,3,3,0
1,frontcatalog,200,290,recommendationservice,server,76,2,2,2,0
1,frontcatalog,200,290,redis-cart,-,,1,1,1,0
1,frontcatalog,200,290,shippingservice,server,53,3,3,3,0
1,frontcatalog,200,305,adservice,server,57,2,2,2,0
1,frontcatalog,200,305,cartservice,server,55,3,3,3,0
1,frontcatalog,200,305,checkoutservice,checkout,53,3,3,3,0
1,frontcatalog,200,305,currencyservice,server,52,3,3,3,0
1,frontcatalog,200,305,emailservice,email,56,3,3,3,0
1,frontcatalog,200,305,frontend,productcatalog,66,2,2,2,0
1,frontcatalog,200,305,frontend,server,73,2,2,2,0
1,frontcatalog,200,305,paymentservice,payment,58,3,3,3,0
1,frontcatalog,200,305,recommendationservice,server,72,2,2,2,0
1,frontcatalog,200,305,redis-cart,-,,1,1,1,0
1,frontcatalog,200,305,shippingservice,server,53,3,3,3,0
1,frontcatalog,200,320,adservice,server,55,2,2,2,0
1,frontcatalog,200,320,cartservice,server,55,3,3,3,0
1,frontcatalog,200,320,checkoutservice,checkout,53,3,3,3,0
1,frontcatalog,200,320,currencyservice,server,52,3,3,3,0
1,frontcatalog,200,320,emailservice,email,57,3,3,3,0
1,frontcatalog,200,320,frontend,productcatalog,66,2,2,2,0
1,frontcatalog,200,320,frontend,server,71,2,2,2,0
1,frontcatalog,200,320,paymentservice,payment,61,3,3,3,0
1,frontcatalog,200,320,recommendationservice,server,73,2,2,2,0
1,frontcatalog,200,320,redis-cart,-,,1,1,1,0
1,frontcatalog,200,320,shippingservice,server,51,3,3,3,0
1,frontcatalog,200,335,adservice,server,61,2,2,2,0
1,frontcatalog,200,335,cartservice,server,55,3,3,3,0
1,frontcatalog,200,335,checkoutservice,checkout,53,3,3,3,0
1,frontcatalog,200,335,currencyservice,server,53,3,3,3,0
1,frontcatalog,200,335,emailservice,email,60,3,3,3,0
1,frontcatalog,200,335,frontend,productcatalog,69,2,2,2,0
1,frontcatalog,200,335,frontend,server,73,2,2,2,0
1,frontcatalog,200,335,paymentservice,payment,60,3,3,3,0
1,frontcatalog,200,335,recommendationservice,server,78,2,2,2,0
1,frontcatalog,200,335,redis-cart,-,,1,1,1,0
1,frontcatalog,200,335,shippingservice,server,53,3,3,3,0
1,frontcatalog,200,350,adservice,server,59,2,2,2,0
1,frontcatalog,200,350,cartservice,server,56,3,3,3,0
1,frontcatalog,200,350,checkoutservice,checkout,54,3,3,3,0
1,frontcatalog,200,350,currencyservice,server,52,3,3,3,0
1,frontcatalog,200,350,emailservice,email,56,3,3,3,0
1,frontcatalog,200,350,frontend,productcatalog,70,2,2,2,0
1,frontcatalog,200,350,frontend,server,75,2,2,2,0
1,frontcatalog,200,350,paymentservice,payment,57,3,3,3,0
1,frontcatalog,200,350,recommendationservice,server,72,2,2,2,0
1,frontcatalog,200,350,redis-cart,-,,1,1,1,0
1,frontcatalog,200,350,shippingservice,server,53,3,3,3,0
1,frontcatalog,250,0,adservice,server,4,2,2,2,0
1,frontcatalog,250,0,cartservice,server,1,3,3,3,0
1,frontcatalog,250,0,checkoutservice,checkout,1,3,3,3,0
1,frontcatalog,250,0,currencyservice,server,9,3,3,3,0
1,frontcatalog,250,0,emailservice,email,14,3,3,3,0
1,frontcatalog,250,0,frontend,productcatalog,0,2,2,2,0
1,frontcatalog,250,0,frontend,server,27,2,2,2,0
1,frontcatalog,250,0,paymentservice,payment,1,3,3,3,0
1,frontcatalog,250,0,recommendationservice,server,34,2,2,2,0
1,frontcatalog,250,0,redis-cart,-,,1,1,1,0
1,frontcatalog,250,0,shippingservice,server,1,3,3,3,0
1,frontcatalog,250,15,adservice,server,5,2,2,2,0
1,frontcatalog,250,15,cartservice,server,1,3,3,3,0
1,frontcatalog,250,15,checkoutservice,checkout,0,3,3,3,0
1,frontcatalog,250,15,currencyservice,server,0,3,3,3,0
1,frontcatalog,250,15,emailservice,email,2,3,3,3,0
1,frontcatalog,250,15,frontend,productcatalog,2,2,2,2,0
1,frontcatalog,250,15,frontend,server,0,2,2,2,0
1,frontcatalog,250,15,paymentservice,payment,1,3,3,3,0
1,frontcatalog,250,15,recommendationservice,server,0,2,2,2,0
1,frontcatalog,250,15,redis-cart,-,,1,1,1,0
1,frontcatalog,250,15,shippingservice,server,0,3,3,3,0
1,frontcatalog,250,30,adservice,server,52,2,2,2,0
1,frontcatalog,250,30,cartservice,server,36,3,3,3,0
1,frontcatalog,250,30,checkoutservice,checkout,39,3,2,2,0
1,frontcatalog,250,30,currencyservice,server,37,3,3,3,0
1,frontcatalog,250,30,emailservice,email,29,3,3,3,0
1,frontcatalog,250,30,frontend,productcatalog,73,2,2,2,0
1,frontcatalog,250,30,frontend,server,26,2,2,2,0
1,frontcatalog,250,30,paymentservice,payment,37,3,2,2,0
1,frontcatalog,250,30,recommendationservice,server,22,2,1,1,0
1,frontcatalog,250,30,redis-cart,-,,1,1,1,0
1,frontcatalog,250,30,shippingservice,server,33,3,3,3,0
1,frontcatalog,250,46,adservice,server,71,2,2,2,0
1,frontcatalog,250,46,cartservice,server,74,3,3,3,0
1,frontcatalog,250,46,checkoutservice,checkout,98,2,2,2,0
1,frontcatalog,250,46,currencyservice,server,61,3,3,3,0
1,frontcatalog,250,46,emailservice,email,70,3,3,3,0
1,frontcatalog,250,46,frontend,productcatalog,80,2,2,2,0
1,frontcatalog,250,46,frontend,server,86,2,2,2,0
1,frontcatalog,250,46,paymentservice,payment,54,2,2,2,0
1,frontcatalog,250,46,recommendationservice,server,93,1,1,1,0
1,frontcatalog,250,46,redis-cart,-,,1,1,1,0
1,frontcatalog,250,46,shippingservice,server,63,3,3,3,0
1,frontcatalog,250,61,adservice,server,72,2,2,2,0
1,frontcatalog,250,61,cartservice,server,71,3,3,3,0
1,frontcatalog,250,61,checkoutservice,checkout,97,2,3,3,0
1,frontcatalog,250,61,currencyservice,server,63,3,3,3,0
1,frontcatalog,250,61,emailservice,email,70,3,3,3,0
1,frontcatalog,250,61,frontend,productcatalog,81,2,3,2,0
1,frontcatalog,250,61,frontend,server,87,2,3,2,0
1,frontcatalog,250,61,paymentservice,payment,111,2,2,2,0
1,frontcatalog,250,61,recommendationservice,server,115,1,2,2,0
1,frontcatalog,250,61,redis-cart,-,,1,1,1,0
1,frontcatalog,250,61,shippingservice,server,62,3,3,3,0
1,frontcatalog,250,76,adservice,server,69,2,2,2,0
1,frontcatalog,250,76,cartservice,server,60,3,3,3,0
1,frontcatalog,250,76,checkoutservice,checkout,88,3,3,3,0
1,frontcatalog,250,76,currencyservice,server,62,3,3,3,0
1,frontcatalog,250,76,emailservice,email,67,3,3,3,0
1,frontcatalog,250,76,frontend,productcatalog,80,3,3,3,0
1,frontcatalog,250,76,frontend,server,89,3,3,3,0
1,frontcatalog,250,76,paymentservice,payment,100,2,3,3,0
1,frontcatalog,250,76,recommendationservice,server,168,2,2,2,0
1,frontcatalog,250,76,redis-cart,-,,1,1,1,0
1,frontcatalog,250,76,shippingservice,server,62,3,3,3,0
1,frontcatalog,250,91,adservice,server,71,2,2,2,0
1,frontcatalog,250,91,cartservice,server,54,3,3,3,0
1,frontcatalog,250,91,checkoutservice,checkout,59,3,3,3,0
1,frontcatalog,250,91,currencyservice,server,61,3,3,3,0
1,frontcatalog,250,91,emailservice,email,67,3,3,3,0
1,frontcatalog,250,91,frontend,productcatalog,80,3,3,3,0
1,frontcatalog,250,91,frontend,server,88,3,3,3,0
1,frontcatalog,250,91,paymentservice,payment,98,3,3,3,0
1,frontcatalog,250,91,recommendationservice,server,172,2,3,2,0
1,frontcatalog,250,91,redis-cart,-,,1,1,1,0
1,frontcatalog,250,91,shippingservice,server,58,3,3,3,0
1,frontcatalog,250,106,adservice,server,88,2,2,2,0
1,frontcatalog,250,106,cartservice,server,57,3,3,3,0
1,frontcatalog,250,106,checkoutservice,checkout,57,3,3,3,0
1,frontcatalog,250,106,currencyservice,server,61,3,3,3,0
1,frontcatalog,250,106,emailservice,email,67,3,3,3,0
1,frontcatalog,250,106,frontend,productcatalog,79,3,3,3,0
1,frontcatalog,250,106,frontend,server,84,3,3,3,0
1,frontcatalog,250,106,paymentservice,payment,95,3,3,3,0
1,frontcatalog,250,106,recommendationservice,server,86,3,3,2,0
1,frontcatalog,250,106,redis-cart,-,,1,1,1,0
1,frontcatalog,250,106,shippingservice,server,58,3,3,3,0
1,frontcatalog,250,122,adservice,server,115,2,3,2,0
1,frontcatalog,250,122,cartservice,server,55,3,3,3,0
1,frontcatalog,250,122,checkoutservice,checkout,58,3,3,3,0
1,frontcatalog,250,122,currencyservice,server,60,3,3,3,0
1,frontcatalog,250,122,emailservice,email,68,3,3,3,0
1,frontcatalog,250,122,frontend,productcatalog,55,3,3,3,0
1,frontcatalog,250,122,frontend,server,59,3,3,3,0
1,frontcatalog,250,122,paymentservice,payment,63,3,3,3,0
1,frontcatalog,250,122,recommendationservice,server,57,3,3,2,0
1,frontcatalog,250,122,redis-cart,-,,1,1,1,0
1,frontcatalog,250,122,shippingservice,server,60,3,3,3,0
1,frontcatalog,250,137,adservice,server,123,3,4,2,0
1,frontcatalog,250,137,cartservice,server,60,3,3,3,0
1,frontcatalog,250,137,checkoutservice,checkout,57,3,3,3,0
1,frontcatalog,250,137,currencyservice,server,61,3,3,3,0
1,frontcatalog,250,137,emailservice,email,66,3,3,3,0
1,frontcatalog,250,137,frontend,productcatalog,54,3,3,3,0
1,frontcatalog,250,137,frontend,server,60,3,3,3,0
1,frontcatalog,250,137,paymentservice,payment,58,3,3,3,0
1,frontcatalog,250,137,recommendationservice,server,57,3,3,2,0
1,frontcatalog,250,137,redis-cart,-,,1,1,1,0
1,frontcatalog,250,137,shippingservice,server,55,3,3,3,0
1,frontcatalog,250,152,adservice,server,139,4,4,3,0
1,frontcatalog,250,152,cartservice,server,54,3,3,3,0
1,frontcatalog,250,152,checkoutservice,checkout,58,3,3,3,0
1,frontcatalog,250,152,currencyservice,server,59,3,3,3,0
1,frontcatalog,250,152,emailservice,email,66,3,3,3,0
1,frontcatalog,250,152,frontend,productcatalog,54,3,3,3,0
1,frontcatalog,250,152,frontend,server,57,3,3,3,0
1,frontcatalog,250,152,paymentservice,payment,66,3,3,3,0
1,frontcatalog,250,152,recommendationservice,server,57,3,3,2,0
1,frontcatalog,250,152,redis-cart,-,,1,1,1,0
1,frontcatalog,250,152,shippingservice,server,59,3,3,3,0
1,frontcatalog,250,167,adservice,server,136,4,4,4,0
1,frontcatalog,250,167,cartservice,server,56,3,3,3,0
1,frontcatalog,250,167,checkoutservice,checkout,57,3,3,3,0
1,frontcatalog,250,167,currencyservice,server,60,3,3,3,0
1,frontcatalog,250,167,emailservice,email,65,3,3,3,0
1,frontcatalog,250,167,frontend,productcatalog,54,3,3,3,0
1,frontcatalog,250,167,frontend,server,60,3,3,3,0
1,frontcatalog,250,167,paymentservice,payment,59,3,3,3,0
1,frontcatalog,250,167,recommendationservice,server,57,3,3,2,0
1,frontcatalog,250,167,redis-cart,-,,1,1,1,0
1,frontcatalog,250,167,shippingservice,server,57,3,3,3,0
1,frontcatalog,250,183,adservice,server,108,4,4,4,0
1,frontcatalog,250,183,cartservice,server,49,3,3,3,0
1,frontcatalog,250,183,checkoutservice,checkout,57,3,3,3,0
1,frontcatalog,250,183,currencyservice,server,59,3,3,3,0
1,frontcatalog,250,183,emailservice,email,66,3,3,3,0
1,frontcatalog,250,183,frontend,productcatalog,55,3,3,3,0
1,frontcatalog,250,183,frontend,server,59,3,3,3,0
1,frontcatalog,250,183,paymentservice,payment,59,3,3,3,0
1,frontcatalog,250,183,recommendationservice,server,57,3,3,3,0
1,frontcatalog,250,183,redis-cart,-,,1,1,1,0
1,frontcatalog,250,183,shippingservice,server,54,3,3,3,0
1,frontcatalog,250,198,adservice,server,140,4,4,4,0
1,frontcatalog,250,198,cartservice,server,53,3,3,3,0
1,frontcatalog,250,198,checkoutservice,checkout,57,3,3,3,0
1,frontcatalog,250,198,currencyservice,server,60,3,3,3,0
1,frontcatalog,250,198,emailservice,email,65,3,3,3,0
1,frontcatalog,250,198,frontend,productcatalog,55,3,3,3,0
1,frontcatalog,250,198,frontend,server,59,3,3,3,0
1,frontcatalog,250,198,paymentservice,payment,57,3,3,3,0
1,frontcatalog,250,198,recommendationservice,server,0,3,3,2,0
1,frontcatalog,250,198,redis-cart,-,,1,1,1,0
1,frontcatalog,250,198,shippingservice,server,57,3,3,3,0
1,frontcatalog,250,213,adservice,server,81,4,4,4,0
1,frontcatalog,250,213,cartservice,server,50,3,3,3,0
1,frontcatalog,250,213,checkoutservice,checkout,57,3,3,3,0
1,frontcatalog,250,213,currencyservice,server,60,3,3,3,0
1,frontcatalog,250,213,emailservice,email,68,3,3,3,0
1,frontcatalog,250,213,frontend,productcatalog,56,3,3,3,0
1,frontcatalog,250,213,frontend,server,62,3,3,3,0
1,frontcatalog,250,213,paymentservice,payment,56,3,3,3,0
1,frontcatalog,250,213,recommendationservice,server,5,3,3,2,0
1,frontcatalog,250,213,redis-cart,-,,1,1,1,0
1,frontcatalog,250,213,shippingservice,server,53,3,3,3,0
1,frontcatalog,250,228,adservice,server,57,4,4,4,0
1,frontcatalog,250,228,cartservice,server,63,3,3,3,0
1,frontcatalog,250,228,checkoutservice,checkout,56,3,3,3,0
1,frontcatalog,250,228,currencyservice,server,60,3,3,3,0
1,frontcatalog,250,228,emailservice,email,67,3,3,3,0
1,frontcatalog,250,228,frontend,productcatalog,54,3,3,3,0
1,frontcatalog,250,228,frontend,server,59,3,3,3,0
1,frontcatalog,250,228,paymentservice,payment,59,3,3,3,0
1,frontcatalog,250,228,recommendationservice,server,0,3,3,2,0
1,frontcatalog,250,228,redis-cart,-,,1,1,1,0
1,frontcatalog,250,228,shippingservice,server,53,3,3,3,0
1,frontcatalog,250,244,adservice,server,55,4,4,4,0
1,frontcatalog,250,244,cartservice,server,71,3,3,3,0
1,frontcatalog,250,244,checkoutservice,checkout,60,3,3,3,0
1,frontcatalog,250,244,currencyservice,server,61,3,3,3,0
1,frontcatalog,250,244,emailservice,email,69,3,3,3,0
1,frontcatalog,250,244,frontend,productcatalog,54,3,3,3,0
1,frontcatalog,250,244,frontend,server,60,3,3,3,0
1,frontcatalog,250,244,paymentservice,payment,67,3,3,3,0
1,frontcatalog,250,244,recommendationservice,server,0,3,2,2,0
1,frontcatalog,250,244,redis-cart,-,,1,1,1,0
1,frontcatalog,250,244,shippingservice,server,59,3,3,3,0
1,frontcatalog,250,259,adservice,server,54,4,4,4,0
1,frontcatalog,250,259,cartservice,server,54,3,3,3,0
1,frontcatalog,250,259,checkoutservice,checkout,57,3,3,3,0
1,frontcatalog,250,259,currencyservice,server,59,3,3,3,0
1,frontcatalog,250,259,emailservice,email,64,3,3,3,0
1,frontcatalog,250,259,frontend,productcatalog,54,3,3,3,0
1,frontcatalog,250,259,frontend,server,60,3,3,3,0
1,frontcatalog,250,259,paymentservice,payment,60,3,3,3,0
1,frontcatalog,250,259,recommendationservice,server,0,2,1,1,0
1,frontcatalog,250,259,redis-cart,-,,1,1,1,0
1,frontcatalog,250,259,shippingservice,server,59,3,3,3,0
1,frontcatalog,250,274,adservice,server,49,4,4,4,0
1,frontcatalog,250,274,cartservice,server,53,3,3,3,0
1,frontcatalog,250,274,checkoutservice,checkout,57,3,3,3,0
1,frontcatalog,250,274,currencyservice,server,65,3,3,3,0
1,frontcatalog,250,274,emailservice,email,92,3,3,3,0
1,frontcatalog,250,274,frontend,productcatalog,59,3,3,3,0
1,frontcatalog,250,274,frontend,server,63,3,3,3,0
1,frontcatalog,250,274,paymentservice,payment,69,3,3,3,0
1,frontcatalog,250,274,recommendationservice,server,0,1,1,1,0
1,frontcatalog,250,274,redis-cart,-,,1,1,1,0
1,frontcatalog,250,274,shippingservice,server,61,3,3,3,0
1,frontcatalog,250,289,adservice,server,49,4,4,4,0
1,frontcatalog,250,289,cartservice,server,65,3,3,3,0
1,frontcatalog,250,289,checkoutservice,checkout,68,3,3,3,0
1,frontcatalog,250,289,currencyservice,server,67,3,3,3,0
1,frontcatalog,250,289,emailservice,email,81,3,4,3,0
1,frontcatalog,250,289,frontend,productcatalog,66,3,3,3,0
1,frontcatalog,250,289,frontend,server,70,3,3,3,0
1,frontcatalog,250,289,paymentservice,payment,69,3,3,3,0
1,frontcatalog,250,289,recommendationservice,server,148,1,1,1,0
1,frontcatalog,250,289,redis-cart,-,,1,1,1,0
1,frontcatalog,250,289,shippingservice,server,66,3,3,3,0
1,frontcatalog,250,305,adservice,server,44,4,4,4,0
1,frontcatalog,250,305,cartservice,server,56,3,3,3,0
1,frontcatalog,250,305,checkoutservice,checkout,60,3,3,3,0
1,frontcatalog,250,305,currencyservice,server,61,3,3,3,0
1,frontcatalog,250,305,emailservice,email,64,4,4,4,0
1,frontcatalog,250,305,frontend,productcatalog,58,3,3,3,0
1,frontcatalog,250,305,frontend,server,60,3,3,3,0
1,frontcatalog,250,305,paymentservice,payment,73,3,3,3,0
1,frontcatalog,250,305,recommendationservice,-,,1,1,0,0
1,frontcatalog,250,305,redis-cart,-,,1,1,1,0
1,frontcatalog,250,305,shippingservice,server,56,3,3,3,0
1,frontcatalog,250,320,adservice,server,40,4,3,3,0
1,frontcatalog,250,320,cartservice,server,59,3,3,3,0
1,frontcatalog,250,320,checkoutservice,checkout,58,3,3,3,0
1,frontcatalog,250,320,currencyservice,server,61,3,3,3,0
1,frontcatalog,250,320,emailservice,email,64,4,4,4,0
1,frontcatalog,250,320,frontend,productcatalog,56,3,3,3,0
1,frontcatalog,250,320,frontend,server,61,3,3,3,0
1,frontcatalog,250,320,paymentservice,payment,61,3,3,3,0
1,frontcatalog,250,320,recommendationservice,-,,1,1,0,0
1,frontcatalog,250,320,redis-cart,-,,1,1,1,0
1,frontcatalog,250,320,shippingservice,server,57,3,3,3,0
1,frontcatalog,250,335,adservice,server,66,3,3,3,0
1,frontcatalog,250,335,cartservice,server,57,3,3,3,0
1,frontcatalog,250,335,checkoutservice,checkout,57,3,3,3,0
1,frontcatalog,250,335,currencyservice,server,60,3,3,3,0
1,frontcatalog,250,335,emailservice,email,49,4,4,4,0
1,frontcatalog,250,335,frontend,productcatalog,55,3,3,3,0
1,frontcatalog,250,335,frontend,server,61,3,3,3,0
1,frontcatalog,250,335,paymentservice,payment,61,3,3,3,0
1,frontcatalog,250,335,recommendationservice,-,,1,1,0,0
1,frontcatalog,250,335,redis-cart,-,,1,1,1,0
1,frontcatalog,250,335,shippingservice,server,57,3,3,3,0
1,frontcatalog,250,350,adservice,server,49,3,3,3,0
1,frontcatalog,250,350,cartservice,server,57,3,3,3,0
1,frontcatalog,250,350,checkoutservice,checkout,55,3,3,3,0
1,frontcatalog,250,350,currencyservice,server,59,3,3,3,0
1,frontcatalog,250,350,emailservice,email,50,4,4,4,0
1,frontcatalog,250,350,frontend,productcatalog,56,3,3,3,0
1,frontcatalog,250,350,frontend,server,60,3,3,3,0
1,frontcatalog,250,350,paymentservice,payment,59,3,3,3,0
1,frontcatalog,250,350,recommendationservice,-,,1,1,1,0
1,frontcatalog,250,350,redis-cart,-,,1,1,1,0
1,frontcatalog,250,350,shippingservice,server,55,3,3,3,0
1,frontcatalog,300,0,adservice,server,38,3,3,3,0
1,frontcatalog,300,0,cartservice,server,49,3,3,3,0
1,frontcatalog,300,0,checkoutservice,checkout,56,3,3,3,0
1,frontcatalog,300,0,currencyservice,server,50,3,3,3,0
1,frontcatalog,300,0,emailservice,email,40,4,4,4,0
1,frontcatalog,300,0,frontend,productcatalog,47,3,3,3,0
1,frontcatalog,300,0,frontend,server,52,3,3,3,0
1,frontcatalog,300,0,paymentservice,payment,62,3,3,3,0
1,frontcatalog,300,0,recommendationservice,server,57,1,1,1,0
1,frontcatalog,300,0,redis-cart,-,,1,1,1,0
1,frontcatalog,300,0,shippingservice,server,40,3,3,3,0
1,frontcatalog,300,15,adservice,server,7,3,3,3,0
1,frontcatalog,300,15,cartservice,server,0,3,3,3,0
1,frontcatalog,300,15,checkoutservice,checkout,14,3,3,3,0
1,frontcatalog,300,15,currencyservice,server,0,3,3,3,0
1,frontcatalog,300,15,emailservice,email,11,4,3,3,0
1,frontcatalog,300,15,frontend,productcatalog,0,3,3,3,0
1,frontcatalog,300,15,frontend,server,19,3,3,3,0
1,frontcatalog,300,15,paymentservice,payment,6,3,3,3,0
1,frontcatalog,300,15,recommendationservice,server,57,1,1,1,0
1,frontcatalog,300,15,redis-cart,-,,1,1,1,0
1,frontcatalog,300,15,shippingservice,server,34,3,3,3,0
1,frontcatalog,300,30,adservice,server,9,3,3,3,0
1,frontcatalog,300,30,cartservice,server,0,3,3,3,0
1,frontcatalog,300,30,checkoutservice,checkout,0,3,3,3,0
1,frontcatalog,300,30,currencyservice,server,1,3,3,3,0
1,frontcatalog,300,30,emailservice,email,3,3,3,3,0
1,frontcatalog,300,30,frontend,productcatalog,0,3,3,3,0
1,frontcatalog,300,30,frontend,server,8,3,3,3,0
