cycle,arm,target_rate,t_rel,deploy,container,hpa_util_pct,current_replicas,desired_replicas,ready_replicas,pending_pods
1,frontcatalog,250,292,redis-cart,-,,1,1,1,0
1,frontcatalog,250,292,shippingservice,server,61,3,3,3,0
1,frontcatalog,250,307,adservice,server,47,3,3,3,0
1,frontcatalog,250,307,cartservice,server,58,4,4,4,0
1,frontcatalog,250,307,checkoutservice,checkout,58,3,3,3,0
1,frontcatalog,250,307,currencyservice,server,67,3,3,3,0
1,frontcatalog,250,307,emailservice,email,50,4,3,3,0
1,frontcatalog,250,307,frontend,productcatalog,56,3,3,3,0
1,frontcatalog,250,307,frontend,server,60,3,3,3,0
1,frontcatalog,250,307,paymentservice,payment,66,3,3,3,0
1,frontcatalog,250,307,recommendationservice,server,57,3,3,2,0
1,frontcatalog,250,307,redis-cart,-,,1,1,1,0
1,frontcatalog,250,307,shippingservice,server,61,3,3,3,0
1,frontcatalog,250,322,adservice,server,46,3,3,3,0
1,frontcatalog,250,322,cartservice,server,59,4,4,4,0
1,frontcatalog,250,322,checkoutservice,checkout,62,3,3,3,0
1,frontcatalog,250,322,currencyservice,server,68,3,3,3,0
1,frontcatalog,250,322,emailservice,email,77,3,3,3,0
1,frontcatalog,250,322,frontend,productcatalog,51,3,3,3,0
1,frontcatalog,250,322,frontend,server,64,3,3,3,0
1,frontcatalog,250,322,paymentservice,payment,68,3,3,3,0
1,frontcatalog,250,322,recommendationservice,server,0,3,3,2,0
1,frontcatalog,250,322,redis-cart,-,,1,1,1,0
1,frontcatalog,250,322,shippingservice,server,62,3,3,3,0
1,frontcatalog,250,338,adservice,server,58,3,3,3,0
1,frontcatalog,250,338,cartservice,server,64,4,4,4,0
1,frontcatalog,250,338,checkoutservice,checkout,51,3,3,3,0
1,frontcatalog,250,338,currencyservice,server,66,3,3,3,0
1,frontcatalog,250,338,emailservice,email,70,3,3,3,0
1,frontcatalog,250,338,frontend,productcatalog,54,3,3,3,0
1,frontcatalog,250,338,frontend,server,60,3,3,3,0
1,frontcatalog,250,338,paymentservice,payment,61,3,3,3,0
1,frontcatalog,250,338,recommendationservice,server,0,3,3,2,0
1,frontcatalog,250,338,redis-cart,-,,1,1,1,0
1,frontcatalog,250,338,shippingservice,server,55,3,3,3,0
1,frontcatalog,250,353,adservice,server,58,3,3,3,0
1,frontcatalog,250,353,cartservice,server,62,4,4,4,0
1,frontcatalog,250,353,checkoutservice,checkout,63,3,3,3,0
1,frontcatalog,250,353,currencyservice,server,67,3,3,3,0
1,frontcatalog,250,353,emailservice,email,70,3,3,3,0
1,frontcatalog,250,353,frontend,productcatalog,54,3,3,3,0
1,frontcatalog,250,353,frontend,server,59,3,3,3,0
1,frontcatalog,250,353,paymentservice,payment,65,3,3,3,0
1,frontcatalog,250,353,recommendationservice,server,0,3,3,2,0
1,frontcatalog,250,353,redis-cart,-,,1,1,1,0
1,frontcatalog,250,353,shippingservice,server,61,3,3,3,0
1,frontcatalog,250,368,adservice,server,50,3,3,3,0
1,frontcatalog,250,368,cartservice,server,62,4,4,4,0
1,frontcatalog,250,368,checkoutservice,checkout,61,3,3,3,0
1,frontcatalog,250,368,currencyservice,server,64,3,3,3,0
1,frontcatalog,250,368,emailservice,email,68,3,3,3,0
1,frontcatalog,250,368,frontend,productcatalog,55,3,3,3,0
1,frontcatalog,250,368,frontend,server,59,3,3,3,0
1,frontcatalog,250,368,paymentservice,payment,67,3,3,3,0
1,frontcatalog,250,368,recommendationservice,server,0,3,2,2,0
1,frontcatalog,250,368,redis-cart,-,,1,1,1,0
1,frontcatalog,250,368,shippingservice,server,60,3,3,3,0
1,frontcatalog,250,384,adservice,server,51,3,3,3,0
1,frontcatalog,250,384,cartservice,server,62,4,4,4,0
1,frontcatalog,250,384,checkoutservice,checkout,59,3,3,3,0
1,frontcatalog,250,384,currencyservice,server,67,3,3,3,0
1,frontcatalog,250,384,emailservice,email,67,3,3,3,0
1,frontcatalog,250,384,frontend,productcatalog,53,3,3,3,0
1,frontcatalog,250,384,frontend,server,60,3,3,3,0
1,frontcatalog,250,384,paymentservice,payment,66,3,3,3,0
1,frontcatalog,250,384,recommendationservice,server,0,2,1,0,0
1,frontcatalog,250,384,redis-cart,-,,1,1,1,0
1,frontcatalog,250,384,shippingservice,server,60,3,3,3,0
1,frontcatalog,250,399,adservice,server,53,3,3,3,0
1,frontcatalog,250,399,cartservice,server,62,4,4,4,0
1,frontcatalog,250,399,checkoutservice,checkout,63,3,3,3,0
1,frontcatalog,250,399,currencyservice,server,67,3,3,3,0
1,frontcatalog,250,399,emailservice,email,63,3,3,3,0
1,frontcatalog,250,399,frontend,productcatalog,63,3,3,3,0
1,frontcatalog,250,399,frontend,server,67,3,3,3,0
1,frontcatalog,250,399,paymentservice,payment,69,3,3,3,0
1,frontcatalog,250,399,recommendationservice,-,,1,1,1,0
1,frontcatalog,250,399,redis-cart,-,,1,1,1,0
1,frontcatalog,250,399,shippingservice,server,72,3,3,3,0
1,frontcatalog,250,414,adservice,server,54,3,3,3,0
1,frontcatalog,250,414,cartservice,server,61,4,4,4,0
1,frontcatalog,250,414,checkoutservice,checkout,79,3,3,3,0
1,frontcatalog,250,414,currencyservice,server,83,3,3,3,0
1,frontcatalog,250,414,emailservice,email,113,3,3,3,0
1,frontcatalog,250,414,frontend,productcatalog,55,3,3,3,0
1,frontcatalog,250,414,frontend,server,71,3,3,3,0
1,frontcatalog,250,414,paymentservice,payment,92,3,3,3,0
1,frontcatalog,250,414,recommendationservice,-,,1,1,0,0
1,frontcatalog,250,414,redis-cart,-,,1,1,1,0
1,frontcatalog,250,414,shippingservice,server,60,3,3,3,0
1,frontcatalog,250,429,adservice,server,52,3,3,3,0
1,frontcatalog,250,429,cartservice,server,70,4,4,4,0
1,frontcatalog,250,429,checkoutservice,checkout,79,3,4,4,0
1,frontcatalog,250,429,currencyservice,server,78,3,4,4,0
1,frontcatalog,250,429,emailservice,email,75,3,3,3,0
1,frontcatalog,250,429,frontend,productcatalog,59,3,3,3,0
1,frontcatalog,250,429,frontend,server,64,3,3,3,0
1,frontcatalog,250,429,paymentservice,payment,71,3,3,3,0
1,frontcatalog,250,429,recommendationservice,-,,1,1,1,0
1,frontcatalog,250,429,redis-cart,-,,1,1,1,0
1,frontcatalog,250,429,shippingservice,server,60,3,3,3,0
1,frontcatalog,250,445,adservice,server,48,3,3,3,0
1,frontcatalog,250,445,cartservice,server,63,4,4,4,0
1,frontcatalog,250,445,checkoutservice,checkout,61,4,4,4,0
1,frontcatalog,250,445,currencyservice,server,66,4,4,4,0
1,frontcatalog,250,445,emailservice,email,67,3,3,3,0
1,frontcatalog,250,445,frontend,productcatalog,54,3,3,3,0
1,frontcatalog,250,445,frontend,server,58,3,3,3,0
1,frontcatalog,250,445,paymentservice,payment,67,3,3,3,0
1,frontcatalog,250,445,recommendationservice,-,,1,1,1,0
1,frontcatalog,250,445,redis-cart,-,,1,1,1,0
1,frontcatalog,250,445,shippingservice,server,42,3,3,3,0
1,frontcatalog,300,1,adservice,server,3,3,3,3,0
1,frontcatalog,300,1,cartservice,server,0,4,4,4,0
1,frontcatalog,300,1,checkoutservice,checkout,0,4,4,4,0
1,frontcatalog,300,1,currencyservice,server,41,4,4,4,0
1,frontcatalog,300,1,emailservice,email,43,3,3,3,0
1,frontcatalog,300,1,frontend,productcatalog,30,3,3,3,0
1,frontcatalog,300,1,frontend,server,47,3,3,3,0
1,frontcatalog,300,1,paymentservice,payment,36,3,3,3,0
1,frontcatalog,300,1,recommendationservice,-,,1,1,1,0
1,frontcatalog,300,1,redis-cart,-,,1,1,1,0
1,frontcatalog,300,1,shippingservice,server,1,3,3,3,0
1,frontcatalog,300,16,adservice,server,5,3,3,3,0
1,frontcatalog,300,16,cartservice,server,4,4,4,4,0
1,frontcatalog,300,16,checkoutservice,checkout,3,4,4,4,0
1,frontcatalog,300,16,currencyservice,server,3,4,4,4,0
1,frontcatalog,300,16,emailservice,email,2,3,3,3,0
1,frontcatalog,300,16,frontend,productcatalog,0,3,3,3,0
1,frontcatalog,300,16,frontend,server,0,3,3,3,0
1,frontcatalog,300,16,paymentservice,payment,3,3,3,3,0
1,frontcatalog,300,16,recommendationservice,server,0,1,1,1,0
1,frontcatalog,300,16,redis-cart,-,,1,1,1,0
1,frontcatalog,300,16,shippingservice,server,5,3,3,3,0
1,frontcatalog,300,31,adservice,server,50,3,3,3,0
1,frontcatalog,300,31,cartservice,server,15,4,3,3,0
1,frontcatalog,300,31,checkoutservice,checkout,24,4,2,2,0
1,frontcatalog,300,31,currencyservice,server,41,4,3,3,0
1,frontcatalog,300,31,emailservice,email,41,3,2,2,0
1,frontcatalog,300,31,frontend,productcatalog,0,3,3,3,0
1,frontcatalog,300,31,frontend,server,0,3,3,3,0
1,frontcatalog,300,31,paymentservice,payment,1,3,3,3,0
1,frontcatalog,300,31,recommendationservice,server,23,1,1,0,0
1,frontcatalog,300,31,redis-cart,-,,1,1,1,0
1,frontcatalog,300,31,shippingservice,server,59,3,3,3,0
1,frontcatalog,300,47,adservice,server,48,3,3,3,0
1,frontcatalog,300,47,cartservice,server,86,3,3,3,0
1,frontcatalog,300,47,checkoutservice,checkout,93,2,2,2,0
1,frontcatalog,300,47,currencyservice,server,69,3,3,3,0
1,frontcatalog,300,47,emailservice,email,102,2,2,2,0
1,frontcatalog,300,47,frontend,productcatalog,25,3,3,3,0
1,frontcatalog,300,47,frontend,server,49,3,3,3,0
1,frontcatalog,300,47,paymentservice,payment,87,3,3,3,0
1,frontcatalog,300,47,recommendationservice,-,,1,1,0,0
1,frontcatalog,300,47,redis-cart,-,,1,1,1,0
1,frontcatalog,300,47,shippingservice,server,60,3,3,3,0
1,frontcatalog,300,62,adservice,server,49,3,3,3,0
1,frontcatalog,300,62,cartservice,server,87,3,4,3,0
1,frontcatalog,300,62,checkoutservice,checkout,92,2,3,2,1
1,frontcatalog,300,62,currencyservice,server,70,3,3,3,0
1,frontcatalog,300,62,emailservice,email,99,2,3,2,1
1,frontcatalog,300,62,frontend,productcatalog,54,3,3,3,0
1,frontcatalog,300,62,frontend,server,61,3,3,3,0
1,frontcatalog,300,62,paymentservice,payment,69,3,3,3,0
1,frontcatalog,300,62,recommendationservice,-,,1,1,0,0
1,frontcatalog,300,62,redis-cart,-,,1,1,1,0
1,frontcatalog,300,62,shippingservice,server,60,3,3,3,0
1,frontcatalog,300,77,adservice,server,48,3,3,3,0
1,frontcatalog,300,77,cartservice,server,88,4,4,3,0
1,frontcatalog,300,77,checkoutservice,checkout,93,3,3,3,0
1,frontcatalog,300,77,currencyservice,server,69,3,3,3,0
1,frontcatalog,300,77,emailservice,email,100,3,3,3,0
1,frontcatalog,300,77,frontend,productcatalog,55,3,3,3,0
1,frontcatalog,300,77,frontend,server,62,3,3,3,0
1,frontcatalog,300,77,paymentservice,payment,69,3,3,3,0
1,frontcatalog,300,77,recommendationservice,server,173,1,3,0,2
1,frontcatalog,300,77,redis-cart,-,,1,1,1,0
1,frontcatalog,300,77,shippingservice,server,60,3,3,3,0
1,frontcatalog,300,93,adservice,server,48,3,3,3,0
1,frontcatalog,300,93,cartservice,server,87,4,4,4,0
1,frontcatalog,300,93,checkoutservice,checkout,93,3,3,3,0
1,frontcatalog,300,93,currencyservice,server,69,3,3,3,0
1,frontcatalog,300,93,emailservice,email,99,3,3,3,0
1,frontcatalog,300,93,frontend,productcatalog,54,3,3,3,0
1,frontcatalog,300,93,frontend,server,61,3,3,3,0
1,frontcatalog,300,93,paymentservice,payment,67,3,3,3,0
1,frontcatalog,300,93,recommendationservice,server,171,3,3,3,0
1,frontcatalog,300,93,redis-cart,-,,1,1,1,0
1,frontcatalog,300,93,shippingservice,server,55,3,3,3,0
1,frontcatalog,300,108,adservice,server,45,3,3,3,0
1,frontcatalog,300,108,cartservice,server,89,4,4,4,0
1,frontcatalog,300,108,checkoutservice,checkout,68,3,3,3,0
1,frontcatalog,300,108,currencyservice,server,72,3,3,3,0
1,frontcatalog,300,108,emailservice,email,91,3,3,3,0
1,frontcatalog,300,108,frontend,productcatalog,49,3,3,3,0
1,frontcatalog,300,108,frontend,server,63,3,3,3,0
1,frontcatalog,300,108,paymentservice,payment,68,3,3,3,0
1,frontcatalog,300,108,recommendationservice,-,,3,3,2,0
1,frontcatalog,300,108,redis-cart,-,,1,1,1,0
1,frontcatalog,300,108,shippingservice,server,59,3,3,3,0
1,frontcatalog,300,123,adservice,server,45,3,3,3,0
1,frontcatalog,300,123,cartservice,server,77,4,4,4,0
1,frontcatalog,300,123,checkoutservice,checkout,40,3,3,3,0
1,frontcatalog,300,123,currencyservice,server,69,3,3,3,0
1,frontcatalog,300,123,emailservice,email,55,3,3,3,0
1,frontcatalog,300,123,frontend,productcatalog,53,3,3,3,0
1,frontcatalog,300,123,frontend,server,61,3,3,3,0
1,frontcatalog,300,123,paymentservice,payment,65,3,3,3,0
1,frontcatalog,300,123,recommendationservice,server,5,3,3,2,0
1,frontcatalog,300,123,redis-cart,-,,1,1,1,0
1,frontcatalog,300,123,shippingservice,server,59,3,3,3,0
1,frontcatalog,300,139,adservice,server,53,3,3,3,0
1,frontcatalog,300,139,cartservice,server,61,4,4,4,0
1,frontcatalog,300,139,checkoutservice,checkout,65,3,3,3,0
1,frontcatalog,300,139,currencyservice,server,64,3,3,3,0
1,frontcatalog,300,139,emailservice,email,55,3,3,3,0
1,frontcatalog,300,139,frontend,productcatalog,54,3,3,3,0
1,frontcatalog,300,139,frontend,server,57,3,3,3,0
1,frontcatalog,300,139,paymentservice,payment,70,3,3,3,0
1,frontcatalog,300,139,recommendationservice,server,0,3,3,2,0
1,frontcatalog,300,139,redis-cart,-,,1,1,1,0
1,frontcatalog,300,139,shippingservice,server,62,3,3,3,0
1,frontcatalog,300,154,adservice,server,46,3,3,3,0
1,frontcatalog,300,154,cartservice,server,59,4,4,4,0
1,frontcatalog,300,154,checkoutservice,checkout,61,3,3,3,0
1,frontcatalog,300,154,currencyservice,server,65,3,3,3,0
1,frontcatalog,300,154,emailservice,email,68,3,3,3,0
1,frontcatalog,300,154,frontend,productcatalog,54,3,3,3,0
1,frontcatalog,300,154,frontend,server,62,3,3,3,0
1,frontcatalog,300,154,paymentservice,payment,68,3,3,3,0
1,frontcatalog,300,154,recommendationservice,server,0,3,1,1,0
1,frontcatalog,300,154,redis-cart,-,,1,1,1,0
1,frontcatalog,300,154,shippingservice,server,61,3,3,3,0
1,frontcatalog,300,169,adservice,server,45,3,3,3,0
1,frontcatalog,300,169,cartservice,server,61,4,4,4,0
1,frontcatalog,300,169,checkoutservice,checkout,55,3,3,3,0
1,frontcatalog,300,169,currencyservice,server,65,3,3,3,0
1,frontcatalog,300,169,emailservice,email,70,3,3,3,0
1,frontcatalog,300,169,frontend,productcatalog,56,3,3,3,0
1,frontcatalog,300,169,frontend,server,57,3,3,3,0
1,frontcatalog,300,169,paymentservice,payment,66,3,3,3,0
1,frontcatalog,300,169,recommendationservice,server,0,1,1,1,0
1,frontcatalog,300,169,redis-cart,-,,1,1,1,0
1,frontcatalog,300,169,shippingservice,server,62,3,3,3,0
1,frontcatalog,300,184,adservice,server,45,3,3,3,0
1,frontcatalog,300,184,cartservice,server,55,4,4,4,0
1,frontcatalog,300,184,checkoutservice,checkout,68,3,3,3,0
1,frontcatalog,300,184,currencyservice,server,69,3,3,3,0
1,frontcatalog,300,184,emailservice,email,103,3,3,3,0
1,frontcatalog,300,184,frontend,productcatalog,48,3,3,3,0
1,frontcatalog,300,184,frontend,server,63,3,3,3,0
1,frontcatalog,300,184,paymentservice,payment,66,3,3,3,0
1,frontcatalog,300,184,recommendationservice,-,,1,1,0,0
1,frontcatalog,300,184,redis-cart,-,,1,1,1,0
1,frontcatalog,300,184,shippingservice,server,52,3,3,3,0
1,frontcatalog,300,200,adservice,server,47,3,3,3,0
1,frontcatalog,300,200,cartservice,server,64,4,4,4,0
1,frontcatalog,300,200,checkoutservice,checkout,52,3,3,3,0
1,frontcatalog,300,200,currencyservice,server,67,3,3,3,0
1,frontcatalog,300,200,emailservice,email,45,3,3,3,0
1,frontcatalog,300,200,frontend,productcatalog,54,3,3,3,0
1,frontcatalog,300,200,frontend,server,58,3,3,3,0
1,frontcatalog,300,200,paymentservice,payment,62,3,3,3,0
1,frontcatalog,300,200,recommendationservice,-,,1,1,0,0
1,frontcatalog,300,200,redis-cart,-,,1,1,1,0
1,frontcatalog,300,200,shippingservice,server,58,3,3,3,0
1,frontcatalog,300,215,adservice,server,46,3,3,3,0
1,frontcatalog,300,215,cartservice,server,61,4,4,4,0
1,frontcatalog,300,215,checkoutservice,checkout,61,3,3,3,0
1,frontcatalog,300,215,currencyservice,server,65,3,3,3,0
1,frontcatalog,300,215,emailservice,email,68,3,3,3,0
1,frontcatalog,300,215,frontend,productcatalog,53,3,3,3,0
1,frontcatalog,300,215,frontend,server,59,3,3,3,0
1,frontcatalog,300,215,paymentservice,payment,69,3,3,3,0
1,frontcatalog,300,215,recommendationservice,-,,1,1,0,0
1,frontcatalog,300,215,redis-cart,-,,1,1,1,0
1,frontcatalog,300,215,shippingservice,server,64,3,3,3,0
1,frontcatalog,300,230,adservice,server,44,3,3,3,0
1,frontcatalog,300,230,cartservice,server,62,4,4,4,0
1,frontcatalog,300,230,checkoutservice,checkout,62,3,3,3,0
1,frontcatalog,300,230,currencyservice,server,66,3,3,3,0
1,frontcatalog,300,230,emailservice,email,70,3,3,3,0
1,frontcatalog,300,230,frontend,productcatalog,53,3,3,3,0
1,frontcatalog,300,230,frontend,server,55,3,3,3,0
1,frontcatalog,300,230,paymentservice,payment,67,3,3,3,0
1,frontcatalog,300,230,recommendationservice,-,,1,1,0,0
1,frontcatalog,300,230,redis-cart,-,,1,1,1,0
1,frontcatalog,300,230,shippingservice,server,59,3,3,3,0
1,frontcatalog,300,246,adservice,server,45,3,3,3,0
1,frontcatalog,300,246,cartservice,server,56,4,4,4,0
1,frontcatalog,300,246,checkoutservice,checkout,53,3,3,3,0
1,frontcatalog,300,246,currencyservice,server,64,3,3,3,0
1,frontcatalog,300,246,emailservice,email,67,3,3,3,0
1,frontcatalog,300,246,frontend,productcatalog,53,3,3,3,0
1,frontcatalog,300,246,frontend,server,61,3,3,3,0
1,frontcatalog,300,246,paymentservice,payment,67,3,3,3,0
1,frontcatalog,300,246,recommendationservice,-,,1,1,1,0
1,frontcatalog,300,246,redis-cart,-,,1,1,1,0
1,frontcatalog,300,246,shippingservice,server,57,3,3,3,0
1,frontcatalog,300,261,adservice,server,47,3,3,3,0
1,frontcatalog,300,261,cartservice,server,53,4,4,4,0
1,frontcatalog,300,261,checkoutservice,checkout,68,3,3,3,0
1,frontcatalog,300,261,currencyservice,server,71,3,3,3,0
1,frontcatalog,300,261,emailservice,email,84,3,3,3,0
1,frontcatalog,300,261,frontend,productcatalog,54,3,3,3,0
1,frontcatalog,300,261,frontend,server,64,3,3,3,0
1,frontcatalog,300,261,paymentservice,payment,66,3,3,3,0
1,frontcatalog,300,261,recommendationservice,-,,1,1,0,0
1,frontcatalog,300,261,redis-cart,-,,1,1,1,0
1,frontcatalog,300,261,shippingservice,server,52,3,3,3,0
1,frontcatalog,300,276,adservice,server,53,3,3,3,0
1,frontcatalog,300,276,cartservice,server,67,4,4,4,0
1,frontcatalog,300,276,checkoutservice,checkout,49,3,3,3,0
1,frontcatalog,300,276,currencyservice,server,67,3,3,3,0
1,frontcatalog,300,276,emailservice,email,84,3,4,4,0
1,frontcatalog,300,276,frontend,productcatalog,51,3,3,3,0
1,frontcatalog,300,276,frontend,server,62,3,3,3,0
1,frontcatalog,300,276,paymentservice,payment,61,3,3,3,0
1,frontcatalog,300,276,recommendationservice,-,,1,1,0,0
1,frontcatalog,300,276,redis-cart,-,,1,1,1,0
1,frontcatalog,300,276,shippingservice,server,60,3,3,3,0
1,frontcatalog,300,291,adservice,server,49,3,3,3,0
1,frontcatalog,300,291,cartservice,server,64,4,4,4,0
1,frontcatalog,300,291,checkoutservice,checkout,58,3,3,3,0
1,frontcatalog,300,291,currencyservice,server,65,3,3,3,0
1,frontcatalog,300,291,emailservice,email,69,4,4,4,0
1,frontcatalog,300,291,frontend,productcatalog,54,3,3,3,0
1,frontcatalog,300,291,frontend,server,62,3,3,3,0
1,frontcatalog,300,291,paymentservice,payment,67,3,3,3,0
1,frontcatalog,300,291,recommendationservice,-,,1,1,0,0
1,frontcatalog,300,291,redis-cart,-,,1,1,1,0
1,frontcatalog,300,291,shippingservice,server,61,3,3,3,0
1,frontcatalog,300,307,adservice,server,46,3,3,3,0
1,frontcatalog,300,307,cartservice,server,60,4,4,4,0
1,frontcatalog,300,307,checkoutservice,checkout,66,3,3,3,0
1,frontcatalog,300,307,currencyservice,server,66,3,3,3,0
1,frontcatalog,300,307,emailservice,email,69,4,4,4,0
1,frontcatalog,300,307,frontend,productcatalog,56,3,3,3,0
1,frontcatalog,300,307,frontend,server,57,3,3,3,0
1,frontcatalog,300,307,paymentservice,payment,72,3,3,3,0
1,frontcatalog,300,307,recommendationservice,-,,1,1,0,0
1,frontcatalog,300,307,redis-cart,-,,1,1,1,0
1,frontcatalog,300,307,shippingservice,server,62,3,3,3,0
1,frontcatalog,300,322,adservice,server,46,3,3,3,0
1,frontcatalog,300,322,cartservice,server,59,4,4,4,0
1,frontcatalog,300,322,checkoutservice,checkout,59,3,3,3,0
1,frontcatalog,300,322,currencyservice,server,66,3,3,3,0
1,frontcatalog,300,322,emailservice,email,51,4,4,4,0
1,frontcatalog,300,322,frontend,productcatalog,54,3,3,3,0
1,frontcatalog,300,322,frontend,server,60,3,3,3,0
1,frontcatalog,300,322,paymentservice,payment,65,3,3,3,0
1,frontcatalog,300,322,recommendationservice,-,,1,1,0,0
1,frontcatalog,300,322,redis-cart,-,,1,1,1,0
1,frontcatalog,300,322,shippingservice,server,61,3,3,3,0
1,frontcatalog,300,337,adservice,server,43,3,3,3,0
1,frontcatalog,300,337,cartservice,server,61,4,4,4,0
1,frontcatalog,300,337,checkoutservice,checkout,63,3,3,3,0
1,frontcatalog,300,337,currencyservice,server,67,3,3,3,0
1,frontcatalog,300,337,emailservice,email,50,4,4,4,0
1,frontcatalog,300,337,frontend,productcatalog,55,3,3,3,0
1,frontcatalog,300,337,frontend,server,65,3,3,3,0
1,frontcatalog,300,337,paymentservice,payment,65,3,3,3,0
1,frontcatalog,300,337,recommendationservice,-,,1,1,1,0
1,frontcatalog,300,337,redis-cart,-,,1,1,1,0
1,frontcatalog,300,337,shippingservice,server,59,3,3,3,0
1,frontcatalog,300,353,adservice,server,49,3,3,3,0
1,frontcatalog,300,353,cartservice,server,60,4,4,4,0
1,frontcatalog,300,353,checkoutservice,checkout,55,3,3,3,0
1,frontcatalog,300,353,currencyservice,server,66,3,3,3,0
1,frontcatalog,300,353,emailservice,email,50,4,4,4,0
1,frontcatalog,300,353,frontend,productcatalog,53,3,3,3,0
1,frontcatalog,300,353,frontend,server,60,3,3,3,0
1,frontcatalog,300,353,paymentservice,payment,68,3,3,3,0
1,frontcatalog,300,353,recommendationservice,-,,1,1,0,0
1,frontcatalog,300,353,redis-cart,-,,1,1,1,0
1,frontcatalog,300,353,shippingservice,server,55,3,3,3,0
1,frontcatalog,300,368,adservice,server,48,3,3,3,0
1,frontcatalog,300,368,cartservice,server,62,4,4,4,0
1,frontcatalog,300,368,checkoutservice,checkout,67,3,3,3,0
1,frontcatalog,300,368,currencyservice,server,75,3,3,3,0
1,frontcatalog,300,368,emailservice,email,67,4,4,4,0
1,frontcatalog,300,368,frontend,productcatalog,53,3,3,3,0
1,frontcatalog,300,368,frontend,server,65,3,3,3,0
1,frontcatalog,300,368,paymentservice,payment,65,3,3,3,0
1,frontcatalog,300,368,recommendationservice,-,,1,1,0,0
1,frontcatalog,300,368,redis-cart,-,,1,1,1,0
1,frontcatalog,300,368,shippingservice,server,62,3,3,3,0
1,frontcatalog,300,383,adservice,server,52,3,3,3,0
1,frontcatalog,300,383,cartservice,server,61,4,4,4,0
1,frontcatalog,300,383,checkoutservice,checkout,60,3,3,3,0
1,frontcatalog,300,383,currencyservice,server,70,3,3,3,0
1,frontcatalog,300,383,emailservice,email,50,4,4,4,0
1,frontcatalog,300,383,frontend,productcatalog,55,3,3,3,0
1,frontcatalog,300,383,frontend,server,67,3,3,3,0
1,frontcatalog,300,383,paymentservice,payment,68,3,3,3,0
1,frontcatalog,300,383,recommendationservice,server,173,1,3,2,0
1,frontcatalog,300,383,redis-cart,-,,1,1,1,0
1,frontcatalog,300,383,shippingservice,server,61,3,3,3,0
1,frontcatalog,300,399,adservice,server,43,3,3,3,0
1,frontcatalog,300,399,cartservice,server,63,4,4,4,0
1,frontcatalog,300,399,checkoutservice,checkout,48,3,3,3,0
1,frontcatalog,300,399,currencyservice,server,66,3,3,3,0
1,frontcatalog,300,399,emailservice,email,54,4,4,4,0
1,frontcatalog,300,399,frontend,productcatalog,55,3,3,3,0
1,frontcatalog,300,399,frontend,server,60,3,3,3,0
1,frontcatalog,300,399,paymentservice,payment,68,3,3,3,0
1,frontcatalog,300,399,recommendationservice,server,173,3,3,2,0
1,frontcatalog,300,399,redis-cart,-,,1,1,1,0
1,frontcatalog,300,399,shippingservice,server,62,3,3,3,0
1,frontcatalog,300,414,adservice,server,45,3,3,3,0
1,frontcatalog,300,414,cartservice,server,61,4,4,4,0
1,frontcatalog,300,414,checkoutservice,checkout,64,3,3,3,0
1,frontcatalog,300,414,currencyservice,server,66,3,3,3,0
1,frontcatalog,300,414,emailservice,email,50,4,4,4,0
1,frontcatalog,300,414,frontend,productcatalog,54,3,3,3,0
1,frontcatalog,300,414,frontend,server,58,3,3,3,0
1,frontcatalog,300,414,paymentservice,payment,67,3,3,3,0
1,frontcatalog,300,414,recommendationservice,server,57,3,3,2,0
1,frontcatalog,300,414,redis-cart,-,,1,1,1,0
1,frontcatalog,300,414,shippingservice,server,56,3,3,3,0
1,frontcatalog,300,429,adservice,server,47,3,3,3,0
1,frontcatalog,300,429,cartservice,server,59,4,4,4,0
1,frontcatalog,300,429,checkoutservice,checkout,68,3,3,3,0
1,frontcatalog,300,429,currencyservice,server,64,3,3,3,0
1,frontcatalog,300,429,emailservice,email,50,4,4,4,0
1,frontcatalog,300,429,frontend,productcatalog,56,3,3,3,0
1,frontcatalog,300,429,frontend,server,57,3,3,3,0
1,frontcatalog,300,429,paymentservice,payment,67,3,3,3,0
1,frontcatalog,300,429,recommendationservice,server,0,3,3,3,0
1,frontcatalog,300,429,redis-cart,-,,1,1,1,0
1,frontcatalog,300,429,shippingservice,server,66,3,3,3,0
1,frontcatalog,300,444,adservice,server,42,3,3,3,0
1,frontcatalog,300,444,cartservice,server,60,4,4,4,0
1,frontcatalog,300,444,checkoutservice,checkout,61,3,3,3,0
1,frontcatalog,300,444,currencyservice,server,68,3,3,3,0
1,frontcatalog,300,444,emailservice,email,69,4,4,4,0
1,frontcatalog,300,444,frontend,productcatalog,54,3,3,3,0
1,frontcatalog,300,444,frontend,server,60,3,3,3,0
1,frontcatalog,300,444,paymentservice,payment,62,3,3,3,0
1,frontcatalog,300,444,recommendationservice,server,49,3,3,3,0
1,frontcatalog,300,444,redis-cart,-,,1,1,1,0
1,frontcatalog,300,444,shippingservice,server,44,3,3,3,0
2,frontcatalog,250,1,adservice,server,4,2,2,2,0
2,frontcatalog,250,1,cartservice,server,1,2,2,2,0
2,frontcatalog,250,1,checkoutservice,checkout,0,2,2,2,0
2,frontcatalog,250,1,currencyservice,server,0,2,2,2,0
2,frontcatalog,250,1,emailservice,email,2,2,2,2,0
2,frontcatalog,250,1,frontend,productcatalog,0,2,2,2,0
2,frontcatalog,250,1,frontend,server,0,2,2,2,0
2,frontcatalog,250,1,paymentservice,payment,1,2,2,2,0
