cycle,arm,target_rate,iter_rate,dropped,failed_rate,p50,p99,running_cores,pending_cores,eff_iter_per_running_core,pods,pending,node_cpu_sec,softirq_cpu_sec,k6_cpu_sec,prod_p50,cart_p50,chk_p50,prod_p99,cart_p99,chk_p99,replicas,limit_x,dropped_win,started,replicas_at_window_start,replicas_changed_in_window,browse_rate_target,browse_rate,browse_dropped_win,browse_p50,browse_p99,rs_scale,limit_scale,reserved_core_sec,pending_core_sec,reserved_avg_cores,n_samples
5,normal,450,363.0,11846,0,2090.6,6927.3,6.3,0.0,57.6,41,0,1568.2,107.97,63.07,2033.0,2066.1,2177.3,6918.2,6912.6,6955.0,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 productcatalogservice:4 recommendationservice:4 redis-cart:1 shippingservice:4,0,10444,43556,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 productcatalogservice:4 recommendationservice:3 redis-cart:1 shippingservice:4,yes,0,0,0,0,0,1,0,756.0,0.0,6.300,8
5,frontrecocatalog,350,350.0,0,0,73.6,908.5,6.3,0.0,55.6,33,0,1613.3,91.08,66.33,51.6,60.4,142.6,761.0,442.5,1128.4,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 redis-cart:1 shippingservice:4,0,0,42001,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 redis-cart:1 shippingservice:4,no,0,0,0,0,0,1,0,756.0,0.0,6.300,8
5,frontrecocatalog,400,399.6,75,0,358.9,1324.5,6.3,0.0,63.4,33,0,1758.5,90.77,66.01,227.3,251.7,671.3,806.2,615.4,1482.0,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 redis-cart:1 shippingservice:4,0,47,47953,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 redis-cart:1 shippingservice:4,no,0,0,0,0,0,1,0,756.0,0.0,6.300,8
5,frontrecocatalog,450,436.8,3277,0.0078,1990.0,5149.5,6.3,0.0,69.3,33,0,1792.3,90.36,77.01,1874.7,1901.2,2185.6,4304.8,4282.8,6539.5,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 redis-cart:1 shippingservice:4,0,1586,52414,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:3 frontend:4 paymentservice:4 redis-cart:1 shippingservice:4,yes,0,0,0,0,0,1,0,756.0,0.0,6.300,8
5,mega,350,350.0,0,0,51.3,697.9,6.3,0.0,55.6,5,0,1679.3,68.48,67.28,45.9,49.5,58.1,853.3,412.5,513.2,megapod:4 redis-cart:1,0,0,42001,megapod:4 redis-cart:1,no,0,0,0,0,0,1,0,756.0,0.0,6.300,8
5,mega,400,400.0,0,0,324.9,814.0,6.3,0.0,63.5,5,0,1815.7,68.93,73.14,312.7,323.5,338.2,787.4,545.3,1130.5,megapod:4 redis-cart:1,0,0,48001,megapod:4 redis-cart:1,no,0,0,0,0,0,1,0,756.0,0.0,6.300,8
5,mega,450,438.4,2895,0.0003,1843.9,3291.3,6.3,0.0,69.6,5,0,1766.0,64.84,79.62,1796.0,1815.7,1940.3,3180.7,3217.6,3530.5,megapod:4 redis-cart:1,0,1397,52603,megapod:1 redis-cart:1,yes,0,0,0,0,0,1,0,756.0,0.0,6.300,8
6,normal,350,349.8,136,0,258.7,1008.1,6.3,0.0,55.5,41,0,1549.0,107.39,66.25,243.1,247.9,286.1,847.2,836.5,1266.5,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 productcatalogservice:4 recommendationservice:4 redis-cart:1 shippingservice:4,0,20,41980,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 productcatalogservice:4 recommendationservice:4 redis-cart:1 shippingservice:4,no,0,0,0,0,0,1,0,756.0,0.0,6.300,8
6,normal,400,358.4,6734,0,2644.4,8198.0,6.3,0.0,56.9,41,0,1608.5,112.57,70.79,2215.1,2190.4,3587.6,6319.3,6428.9,8550.6,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 productcatalogservice:4 recommendationservice:4 redis-cart:1 shippingservice:4,0,4992,43008,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 productcatalogservice:4 recommendationservice:2 redis-cart:1 shippingservice:4,yes,0,0,0,0,0,1,0,756.0,0.0,6.300,8
6,normal,450,327.7,24621,0,4147.3,6682.4,6.3,0.0,52.0,41,0,1487.7,109.49,62.65,4079.5,4062.6,4315.6,4620.4,4595.6,7272.0,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 productcatalogservice:4 recommendationservice:4 redis-cart:1 shippingservice:4,0,14673,39327,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 productcatalogservice:4 recommendationservice:2 redis-cart:1 shippingservice:4,yes,0,0,0,0,0,1,0,756.0,0.0,6.300,8
6,frontrecocatalog,350,350.0,134,0,78.8,973.7,6.3,0.0,55.6,33,0,1630.3,93.0,66.26,54.6,60.7,150.2,805.2,439.2,1246.6,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 redis-cart:1 shippingservice:4,0,0,42001,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 redis-cart:1 shippingservice:4,no,0,0,0,0,0,1,0,756.0,0.0,6.300,8
6,frontrecocatalog,400,399.4,294,0,308.9,1879.8,6.3,0.0,63.4,33,0,1725.8,91.25,68.94,195.7,208.5,877.4,878.6,610.7,2250.6,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 redis-cart:1 shippingservice:4,0,72,47928,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 redis-cart:1 shippingservice:4,no,0,0,0,0,0,1,0,756.0,0.0,6.300,8
6,frontrecocatalog,450,435.3,3295,0.0002,1789.9,7759.8,6.3,0.0,69.1,33,0,1794.0,89.47,73.57,1473.4,1511.6,3566.1,3139.2,3297.8,8322.6,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:3 frontend:4 paymentservice:4 redis-cart:1 shippingservice:4,0,1766,52234,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:3 frontend:3 paymentservice:4 redis-cart:1 shippingservice:4,yes,0,0,0,0,0,1,0,756.0,0.0,6.300,8
6,mega,350,350.0,0,0,49.6,553.2,6.3,0.0,55.6,5,0,1716.0,61.55,66.94,44.0,47.9,56.6,745.8,399.6,465.6,megapod:4 redis-cart:1,0,0,42001,megapod:4 redis-cart:1,no,0,0,0,0,0,1,0,756.0,0.0,6.300,8
6,mega,400,400.0,0,0,315.7,862.1,6.3,0.0,63.5,5,0,1704.4,64.47,72.41,304.8,315.1,327.9,850.1,541.0,1153.8,megapod:4 redis-cart:1,0,0,48001,megapod:4 redis-cart:1,no,0,0,0,0,0,1,0,756.0,0.0,6.300,8
6,mega,450,437.8,2981,0.0003,1822.7,3701.2,6.3,0.0,69.5,5,0,1828.4,67.64,80.21,1759.3,1775.0,1915.5,3588.7,3628.4,4003.8,megapod:4 redis-cart:1,0,1466,52534,megapod:1 redis-cart:1,yes,0,0,0,0,0,1,0,756.0,0.0,6.300,8
7,normal,350,349.2,325,0,469.5,1468.6,6.3,0.0,55.4,41,0,1564.6,107.43,67.21,434.7,434.4,550.2,1251.9,1244.7,1767.9,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 productcatalogservice:4 recommendationservice:4 redis-cart:1 shippingservice:4,0,95,41905,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 productcatalogservice:4 recommendationservice:4 redis-cart:1 shippingservice:4,no,0,0,0,0,0,1,0,756.0,0.0,6.300,8
7,normal,400,348.3,8154,0,3758.3,5304.0,6.3,0.0,55.3,41,0,1554.6,109.65,60.8,3678.8,3673.4,3890.7,4876.1,4880.9,5748.5,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 productcatalogservice:4 recommendationservice:4 redis-cart:1 shippingservice:4,0,6202,41798,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 productcatalogservice:4 recommendationservice:1 redis-cart:1 shippingservice:4,yes,0,0,0,0,0,1,0,756.0,0.0,6.300,8
