cycle,arm,target_rate,iter_rate,dropped,failed_rate,p50,p99,running_cores,pending_cores,eff_iter_per_running_core,pods,pending,node_cpu_sec,softirq_cpu_sec,k6_cpu_sec,prod_p50,cart_p50,chk_p50,prod_p99,cart_p99,chk_p99,replicas,limit_x,dropped_win,started,replicas_at_window_start,replicas_changed_in_window,browse_rate_target,browse_rate,browse_dropped_win,browse_p50,browse_p99,rs_scale,limit_scale,reserved_core_sec,pending_core_sec,reserved_avg_cores,n_samples
1,normal,100,99.7,2900,0,1390.4,14670.8,6.37,0.0,15.7,21,0,932.3,55.21,44.01,1416.2,1351.3,1393.5,14590.1,14677.2,14700.9,adservice:1 cartservice:3 checkoutservice:1 currencyservice:1 emailservice:1 frontend:4 paymentservice:1 productcatalogservice:3 recommendationservice:4 redis-cart:1 shippingservice:1,0,63,23937,adservice:1 cartservice:2 checkoutservice:1 currencyservice:1 emailservice:1 frontend:3 paymentservice:1 productcatalogservice:2 recommendationservice:1 redis-cart:1 shippingservice:1,yes,0,0,0,0,0,0.3333,0.3333,1458.4,0.0,6.077,16
1,normal,100,100.0,241,0,745.7,1459.2,8.75,0.0,11.4,30,0,1451.4,91.99,73.88,725.8,718.8,796.0,1364.1,1390.4,1663.1,adservice:1 cartservice:4 checkoutservice:1 currencyservice:1 emailservice:1 frontend:7 paymentservice:1 productcatalogservice:5 recommendationservice:7 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:5 checkoutservice:1 currencyservice:1 emailservice:1 frontend:7 paymentservice:1 productcatalogservice:5 recommendationservice:6 redis-cart:1 shippingservice:1,yes,300,300.0,0,776.5,1361.9,0.3333,0.3333,2122.6,0.0,8.844,16
