cycle,arm,target_rate,iter_rate,dropped,failed_rate,p50,p99,running_cores,pending_cores,eff_iter_per_running_core,pods,pending,node_cpu_sec,softirq_cpu_sec,k6_cpu_sec,prod_p50,cart_p50,chk_p50,prod_p99,cart_p99,chk_p99,replicas,limit_x,dropped_win,started,replicas_at_window_start,replicas_changed_in_window,browse_rate_target,browse_rate,browse_dropped_win,browse_p50,browse_p99,rs_scale,limit_scale,reserved_core_sec,pending_core_sec,reserved_avg_cores,n_samples
1,frontcart,100,100.0,1276,0,6.2,483.6,6.24,0.0,16.0,17,0,852.4,65.13,31.57,5.1,5.9,8.1,756.3,199.8,188.2,adservice:1 checkoutservice:1 currencyservice:1 emailservice:1 frontend:4 paymentservice:1 productcatalogservice:3 recommendationservice:3 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 checkoutservice:1 currencyservice:1 emailservice:1 frontend:4 paymentservice:1 productcatalogservice:3 recommendationservice:3 redis-cart:1 shippingservice:1,no,0,0,0,0,0,0.3333,0,1497.6,0.0,6.240,16
1,frontcart,100,100.0,0,0,7.7,659.3,7.19,0.0,13.9,20,0,1099.5,85.47,43.56,6.5,6.5,9.1,778.0,248.0,672.4,adservice:1 checkoutservice:1 currencyservice:1 emailservice:1 frontend:5 paymentservice:1 productcatalogservice:4 recommendationservice:4 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 checkoutservice:1 currencyservice:1 emailservice:1 frontend:5 paymentservice:1 productcatalogservice:4 recommendationservice:4 redis-cart:1 shippingservice:1,no,100,100.0,0,6.7,787.2,0.3333,0,1724.9,0.0,7.187,16
1,frontcart,100,100.0,0,0,8.1,569.1,9.4,0.0,10.6,26,0,1360.9,107.69,57.36,6.9,7.0,10.3,701.4,180.4,539.7,adservice:1 checkoutservice:1 currencyservice:2 emailservice:1 frontend:6 paymentservice:1 productcatalogservice:6 recommendationservice:6 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 checkoutservice:1 currencyservice:2 emailservice:1 frontend:6 paymentservice:1 productcatalogservice:6 recommendationservice:6 redis-cart:1 shippingservice:1,no,200,200.0,0,6.5,661.6,0.3333,0,2256.5,0.0,9.402,16
1,frontcart,100,99.9,15,0,8.1,619.4,9.88,0.0,10.1,27,0,1587.7,126.93,62.66,6.9,7.3,10.7,603.9,110.9,907.9,adservice:1 checkoutservice:1 currencyservice:2 emailservice:1 frontend:7 paymentservice:1 productcatalogservice:6 recommendationservice:6 redis-cart:1 shippingservice:1,0,15,23985,adservice:1 checkoutservice:1 currencyservice:2 emailservice:1 frontend:7 paymentservice:1 productcatalogservice:6 recommendationservice:6 redis-cart:1 shippingservice:1,no,300,300.0,0,6.6,613.1,0.3333,0,2371.4,0.0,9.881,16
1,frontrecocatalog,100,100.0,0,0,5.8,10.7,5.88,0.0,17.0,14,0,836.4,51.85,32.27,5.1,5.6,8.1,8.8,8.9,12.2,adservice:1 cartservice:4 checkoutservice:1 currencyservice:1 emailservice:1 frontend:3 paymentservice:1 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:5 checkoutservice:1 currencyservice:1 emailservice:1 frontend:3 paymentservice:1 redis-cart:1 shippingservice:1,yes,0,0,0,0,0,0.3333,0,1413.2,0.0,5.889,16
1,frontrecocatalog,100,100.0,0,0,6.9,630.9,6.83,0.0,14.6,16,0,1014.3,60.35,44.65,6.0,6.1,8.8,769.5,170.6,424.1,adservice:1 cartservice:5 checkoutservice:1 currencyservice:1 emailservice:1 frontend:4 paymentservice:1 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:5 checkoutservice:1 currencyservice:1 emailservice:1 frontend:5 paymentservice:1 redis-cart:1 shippingservice:1,yes,100,100.0,0,6.1,767.3,0.3333,0,1725.6,0.0,7.190,16
1,frontrecocatalog,100,99.9,24,0,7.9,745.1,9.4,0.0,10.6,20,0,1344.7,80.47,58.05,6.6,7.0,10.2,802.2,156.5,973.5,adservice:1 cartservice:6 checkoutservice:1 currencyservice:2 emailservice:1 frontend:6 paymentservice:1 redis-cart:1 shippingservice:1,0,23,23977,adservice:1 cartservice:6 checkoutservice:1 currencyservice:1 emailservice:1 frontend:6 paymentservice:1 redis-cart:1 shippingservice:1,yes,200,200.0,0,6.4,805.5,0.3333,0,2172.5,0.0,9.052,16
1,frontrecocatalog,100,99.9,65,0,7.9,742.8,10.35,0.0,9.7,22,0,1543.7,91.97,63.33,6.6,7.1,10.3,739.3,140.6,1080.8,adservice:1 cartservice:7 checkoutservice:1 currencyservice:2 emailservice:1 frontend:7 paymentservice:1 redis-cart:1 shippingservice:1,0,23,23977,adservice:1 cartservice:7 checkoutservice:1 currencyservice:2 emailservice:1 frontend:7 paymentservice:1 redis-cart:1 shippingservice:1,no,300,300.0,0,6.3,719.8,0.3333,0,2483.8,0.0,10.349,16
2,normal,100,100.0,0,0,6.1,521.5,6.24,0.0,16.0,21,0,825.3,64.39,33.59,5.2,5.8,8.2,718.8,98.7,532.7,adservice:1 cartservice:4 checkoutservice:1 currencyservice:1 emailservice:1 frontend:4 paymentservice:1 productcatalogservice:3 recommendationservice:3 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:4 checkoutservice:1 currencyservice:1 emailservice:1 frontend:4 paymentservice:1 productcatalogservice:3 recommendationservice:3 redis-cart:1 shippingservice:1,no,0,0,0,0,0,0.3333,0,1497.6,0.0,6.240,16
2,normal,100,100.0,0,0,7.0,584.1,7.19,0.0,13.9,25,0,1065.8,83.05,44.51,6.2,6.3,9.0,698.1,112.9,608.8,adservice:1 cartservice:5 checkoutservice:1 currencyservice:1 emailservice:1 frontend:5 paymentservice:1 productcatalogservice:4 recommendationservice:4 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:5 checkoutservice:1 currencyservice:1 emailservice:1 frontend:5 paymentservice:1 productcatalogservice:4 recommendationservice:4 redis-cart:1 shippingservice:1,no,100,100.0,0,6.3,773.5,0.3333,0,1724.9,0.0,7.187,16
