cycle,arm,reqcount,fails,p50_ms,p90_ms,p99_ms,avg_ms,rps,softirq_cores,base_softirq,system_cores,base_system,app_cores,base_app,node_cores,base_node,softirq_mc_per_req,system_mc_per_req,app_mc_per_req,node_mc_per_req
1,frontcart,62252,0,31,110,660,59.9226162236992,208.03837135956033,0.2520740740740743,0.006111111111112026,0.8738148148148143,0.20511111111110142,2.8765988509527873,0.01885650647962731,3.9063703703703596,0.6718888888888251,1.182,3.214,13.737,15.548
2,frontcart,61982,0,38,110,670,60.97090012553904,207.24890674617183,0.24622222222222187,0.005111111111111041,0.8774074074074112,0.20522222222221492,2.7208625067525403,0.018614080447971235,3.9037037037037194,0.6632222222222015,1.163,3.243,13.039,15.636
3,frontcart,62446,0,29,82,210,42.06398333047207,208.70861109587912,0.21877777777777793,0.00477777777777659,0.7983333333333323,0.22166666666665452,2.5422090969690845,0.017386906053787322,3.564074074074082,0.7266666666666046,1.025,2.763,12.097,13.595
